"","source","target","mor"
"32009","PPARGC1A","OTC",1
"32010","PPARGC1A","PCK2",1
"32011","PRDM1","GCSAM",-1
"32012","PRDM1","LMO2",-1
"32013","PRDM2","KMT5A",1
"32014","PROX1","NR1I2",-1
"32015","PROX1","NR5A2",-1
"32016","PROX1","RGS4",-1
"32017","PROX1","SIX3",1
"32018","PTF1A","CEL",1
"32019","PURA","FAS",-1
"32020","PURA","PCNA",-1
"32021","RARA","ANXA8",-1
"32022","RARA","CCNA1",-1
"32023","RARA","CRABP1",1
"32024","RARA","CYP1A1",1
"32025","RARA","ETS1",1
"32026","RARA","MACROD1",-1
"32027","RARA","PRKCA",1
"32028","RARA","SCD",1
"32029","RARA","THBD",1
"32030","RARB","THBD",1
"32031","RARG","BGLAP",1
"32032","RARG","ICAM1",1
"32033","RARG","THBD",1
"32034","RB1","ATF2",1
"32035","ATF2","RB1",1
"32036","RB1","BIRC5",1
"32037","RB1","BRCA1",-1
"32038","RB1","CDH1",1
"32039","RB1","CDK1",1
"32040","RB1","CDKN1A",1
"32041","RB1","DHFR",-1
"32042","RB1","E2F2",-1
"32043","RB1","EBNA1BP2",1
"32044","RB1","FGFR1",-1
"32045","RB1","IGF1",1
"32046","RB1","MAP3K5",1
"32047","RB1","MYC",-1
"32048","RB1","PCNA",-1
"32049","RB1","PPARG",1
"32050","PPARG","RB1",1
"32051","RB1","RB1",-1
"32052","RB1","RBL1",-1
"32053","RB1","SFTPD",1
"32054","RB1","TGFBI",1
"32055","RB1","TP53BP2",1
"32056","RB1","VEGFA",1
"32057","RB1","WRN",1
"32058","REL","BCL2A1",1
"32059","REL","CDKN1A",1
"32060","REL","CSRP1",1
"32061","REL","IL10",1
"32062","REL","KLK3",1
"32063","REL","TNFAIP3",1
"32064","RELA","ABCG2",1
"32065","RELA","ADORA1",1
"32066","RELA","ADORA2A",1
"32067","RELA","ADORA3",1
"32068","RELA","AGER",1
"32069","RELA","AKT2",-1
"32070","RELA","ALOX5",-1
"32071","RELA","ALOX5AP",1
"32072","RELA","AMH",1
"32073","RELA","BAD",1
"32074","RELA","BDKRB1",1
"32075","RELA","BGN",1
"32076","RELA","BIRC2",1
"32077","RELA","BIRC5",1
"32078","RELA","CASP3",1
"32079","RELA","CASP9",1
"32080","RELA","CCK",1
"32081","RELA","CCL13",1
"32082","RELA","CCL19",1
"32083","RELA","CCL22",-1
"32084","RELA","CCL4",1
"32085","RELA","CCNB1",1
"32086","RELA","CCND2",1
"32087","RELA","CCR2",1
"32088","RELA","CCR3",1
"32089","RELA","CCR7",1
"32090","RELA","CD58",1
"32091","RELA","CD69",1
"32092","RELA","CD80",1
"32093","RELA","CD83",1
"32094","RELA","CDH1",1
"32095","RELA","CDK4",1
"32096","RELA","CDK6",1
"32097","RELA","CEACAM1",1
"32098","RELA","CFI",1
"32099","RELA","CFLAR",1
"32100","RELA","COL1A1",-1
"32101","RELA","COL2A1",-1
"32102","RELA","COL7A1",1
"32103","RELA","PTGS1",1
"32104","RELA","CREB3",1
"32105","RELA","CSNK2A1",1
"32106","RELA","CTSB",1
"32107","RELA","CXCR2",1
"32108","RELA","CYP19A1",-1
"32109","RELA","CYP1A1",1
"32110","RELA","CYP27B1",1
"32111","RELA","CYP2E1",-1
"32112","RELA","CYP3A7",1
"32113","E2F1","RELA",1
"32114","RELA","E2F1",1
"32115","RELA","EPAS1",1
"32116","RELA","EPCAM",-1
"32117","RELA","ERAP1",1
"32118","RELA","ERAP2",1
"32119","RELA","F8",1
"32120","RELA","FAF1",1
"32121","RELA","FBP1",1
"32122","RELA","FGF7",1
"32123","RELA","VEGFD",1
"32124","RELA","FLT4",1
"32125","RELA","FOXO3",1
"32126","RELA","GADD45G",1
"32127","RELA","GCLC",1
"32128","RELA","GFAP",1
"32129","RELA","GKN2",-1
"32130","RELA","GRIN1",1
"32131","RELA","GSK3A",1
"32132","RELA","GTF2B",1
"32133","RELA","HBEGF",1
"32134","RELA","HDAC1",1
"32135","RELA","HDAC7",1
"32136","RELA","HLA-F",1
"32137","RELA","HYAL1",1
"32138","RELA","IGF2BP2",1
"32139","RELA","IL17A",1
"32140","RELA","IL18",1
"32141","RELA","IL1A",1
"32142","RELA","IRF4",1
"32143","RELA","ITGAX",1
"32144","RELA","JUNB",1
"32145","RELA","KDM2A",1
"32146","RELA","KLK3",1
"32147","RELA","LIPE",1
"32148","RELA","LPL",1
"32149","RELA","LTC4S",-1
"32150","RELA","MADCAM1",1
"32151","RELA","MGMT",1
"32152","RELA","MIF",1
"32153","RELA","MMP1",1
"32154","RELA","MMP12",1
"32155","RELA","MMP13",1
"32156","RELA","MMP14",1
"32157","RELA","MMP2",1
"32158","RELA","MUC17",1
"32159","RELA","MUC6",1
"32160","RELA","NCAM1",1
"32161","RELA","NCOR2",1
"32162","RELA","NFKBIZ",1
"32163","RELA","NOLC1",1
"32164","RELA","NOX4",1
"32165","RELA","NOX5",1
"32166","RELA","NPPB",1
"32167","RELA","OLR1",1
"32168","RELA","OPTN",1
"32169","RELA","OXTR",1
"32170","RELA","PCK2",-1
"32171","RELA","PCYT2",1
"32172","RELA","PDK4",-1
"32173","RELA","PLA2G2A",1
"32174","RELA","PLAUR",1
"32175","RELA","PLIN1",1
"32176","RELA","POU2F2",1
"32177","RELA","PPARD",-1
"32178","RELA","PPIG",1
"32179","RELA","PROX1",1
"32180","RELA","PSMB10",1
"32181","RELA","PSMB9",1
"32182","RELA","PTAFR",1
"32183","RELA","PTGER4",1
"32184","RELA","PTGES",1
"32185","RELA","PTGFR",1
"32186","RELA","PTHLH",1
"32187","RELA","PTPN13",1
"32188","RELA","PTPN6",1
"32189","RELA","REPS2",-1
"32190","RELA","RGS4",1
"32191","RELA","RIPK2",1
"32192","RELA","SDC1",1
"32193","RELA","SERPINA3",-1
"32194","RELA","SERPINB1",1
"32195","RELA","SFTPA1",1
"32196","RELA","SLC25A27",1
"32197","RELA","SLC9A2",1
"32198","RELA","SNAI1",1
"32199","RELA","STAT4",1
"32200","RELA","STK39",1
"32201","RELA","TAP1",1
"32202","RELA","TAP2",1
"32203","RELA","TAPBP",1
"32204","RELA","TBP",1
"32205","RELA","TBX21",1
"32206","RELA","TERT",1
"32207","RELA","TF",1
"32208","RELA","TFF1",1
"32209","RELA","TFF3",1
"32210","RELA","THBD",-1
"32211","RELA","TLR3",1
"32212","RELA","TLR7",1
"32213","RELA","TNFAIP3",1
"32214","RELA","TNFRSF10A",-1
"32215","RELA","TNFRSF10B",1
"32216","RELA","TNFRSF13C",1
"32217","RELA","TNFRSF9",1
"32218","RELA","TNFSF10",1
"32219","RELA","TNFSF14",1
"32220","RELA","TNIP3",1
"32221","RELA","TRIB3",-1
"32222","RELA","TRIM21",1
"32223","RELA","TRPC1",1
"32224","RELA","TSLP",1
"32225","RELA","VEGFA",1
"32226","RELA","VWF",1
"32227","RELA","XIAP",1
"32228","RELB","CCL19",1
"32229","RELB","CCL21",1
"32230","RELB","CD40",1
"32231","RELB","PIGR",1
"32232","REST","CD59",-1
"32233","REST","CHGA",-1
"32234","REST","CHGB",-1
"32235","REST","GABRB3",-1
"32236","REST","KCNN4",-1
"32237","REST","PCSK1",-1
"32238","REST","PENK",-1
"32239","REST","SCG3",-1
"32240","REST","VGF",-1
"32241","RFX1","HDAC1",1
"32242","RFX1","HLA-DMB",1
"32243","RFX1","HLA-DOB",1
"32244","RFX1","HLA-DPB1",1
"32245","RFX1","IL5RA",1
"32246","RFX1","MSLN",1
"32247","RFX1","MYC",-1
"32248","RFX2","IL5RA",1
"32249","RFX3","IL5RA",1
"32250","RFX3","MAP1A",-1
"32251","RFX5","HDAC2",1
"32252","RFX5","HLA-DMA",1
"32253","RFX5","HLA-DMB",1
"32254","RFX5","HLA-DOA",1
"32255","RFX5","HLA-DOB",1
"32256","RFX5","HLA-DPA1",1
"32257","RFX5","HLA-DPB1",1
"32258","RFX5","HLA-DQA1",1
"32259","RFX5","HLA-DQA2",1
"32260","RFX5","HLA-DQB1",1
"32261","RFX5","HLA-DQB2",1
"32262","RFX5","HLA-DRA",1
"32263","RFX5","HLA-DRB1",1
"32264","RFX5","HLA-DRB3",1
"32265","RFX5","HLA-DRB4",1
"32266","RFX5","HLA-DRB5",1
"32267","RFXANK","HLA-DMA",1
"32268","RFXANK","HLA-DMB",1
"32269","RFXANK","HLA-DOA",1
"32270","RFXANK","HLA-DPA1",1
"32271","RFXANK","HLA-DPB1",1
"32272","RFXANK","HLA-DQA1",1
"32273","RFXANK","HLA-DQA2",1
"32274","RFXANK","HLA-DQB1",1
"32275","RFXANK","HLA-DQB2",1
"32276","RFXANK","HLA-DRA",1
"32277","RFXANK","HLA-DRB1",1
"32278","RFXANK","HLA-DRB3",1
"32279","RFXANK","HLA-DRB4",1
"32280","RFXANK","HLA-DRB5",1
"32281","RFXAP","HLA-DMA",1
"32282","RFXAP","HLA-DMB",1
"32283","RFXAP","HLA-DOA",1
"32284","RFXAP","HLA-DOB",1
"32285","RFXAP","HLA-DPA1",1
"32286","RFXAP","HLA-DPB1",1
"32287","RFXAP","HLA-DQA1",1
"32288","RFXAP","HLA-DQA2",1
"32289","RFXAP","HLA-DQB1",1
"32290","RFXAP","HLA-DQB2",1
"32291","RFXAP","HLA-DRA",1
"32292","RFXAP","HLA-DRB1",1
"32293","RFXAP","HLA-DRB3",1
"32294","RFXAP","HLA-DRB4",1
"32295","RFXAP","HLA-DRB5",1
"32296","RNF14","CCND1",1
"32297","RORA","E2F1",1
"32298","RORA","NPSR1",-1
"32299","RORA","TUBA1B",1
"32300","RORC","IL17A",1
"32301","RORC","IL22",1
"32302","RREB1","SLC39A3",1
"32303","RUNX1","BAALC",1
"32304","RUNX1","BPI",1
"32305","RUNX1","CCND2",1
"32306","RUNX1","GP1BA",1
"32307","RUNX1","ITGB2",1
"32308","RUNX1","JUN",1
"32309","RUNX1","MAD2L1",-1
"32310","RUNX1","MECOM",1
"32311","RUNX1","MPO",1
"32312","RUNX1","MYH10",-1
"32313","RUNX1","NFKB1",1
"32314","RUNX1","PIK3CD",1
"32315","RUNX1","SYMPK",-1
"32316","RUNX1T1","IL3",1
"32317","AR","RUNX2",-1
"32318","RUNX2","AR",1
"32319","RUNX2","ELANE",1
"32320","RUNX2","MMP2",1
"32321","RUNX2","PLAU",1
"32322","RUNX2","PTH",1
"32323","RUNX2","SNAI3",1
"32324","RUNX2","TWIST1",1
"32325","TWIST1","RUNX2",-1
"32326","RUNX2","VEGFC",1
"32327","RUNX3","CAPN10",1
"32328","RUNX3","CASP2",1
"32329","RUNX3","CASP3",1
"32330","RUNX3","CASP7",1
"32331","RUNX3","CASP8",1
"32332","RUNX3","CD36",-1
"32333","RUNX3","CD6",1
"32334","RUNX3","CFLAR",-1
"32335","RUNX3","CLDN7",1
"32336","RUNX3","CLEC4G",1
"32337","RUNX3","DNASE1",1
"32338","RUNX3","FADD",1
"32339","RUNX3","HES1",-1
"32340","RUNX3","HSPD1",-1
"32341","RUNX3","ICAM3",-1
"32342","RUNX3","ING1",1
"32343","RUNX3","ING4",1
"32344","RUNX3","MMP9",-1
"32345","RUNX3","PEA15",-1
"32346","RUNX3","TCF4",1
"32347","RUNX3","TIAL1",-1
"32348","RUNX3","TRAF6",1
"32349","RUNX3","TXN2",-1
"32350","RUNX3","WNT4",-1
"32351","RUVBL1","TP53",-1
"32352","RXRA","ABCA1",1
"32353","RXRA","ABCC3",-1
"32354","RXRA","CGB8",1
"32355","RXRA","CPT1B",1
"32356","RXRA","GNRH2",1
"32357","RXRA","IL2RA",1
"32358","RXRA","IL2RB",1
"32359","RXRA","IL2RG",1
"32360","RXRA","SERPINC1",1
"32361","RXRA","THBD",1
"32362","RXRA","TLR10",1
"32363","SALL3","DNMT3A",1
"32364","SALL3","HDAC9",-1
"32365","SALL4","CDH1",-1
"32366","SALL4","SALL4",1
"32367","SALL4","ZEB1",1
"32368","SATB1","CDK4",1
"32369","SATB1","HDAC1",1
"32370","SATB1","IL2RA",1
"32371","SATB1","MKI67",1
"32372","SATB1","SPI1",1
"32373","SATB2","TP63",-1
"32374","SETBP1","PTPA",-1
"32375","SETBP1","PTGER2",-1
"32376","SETBP1","PTGS2",-1
"32377","SF1","AMH",1
"32378","SF1","CYP11A1",1
"32379","SF1","HSD3B2",1
"32380","SF1","LHB",1
"32381","SF1","MC2R",1
"32382","SF1","SF3B1",1
"32383","SOX9","SF1",1
"32384","SF1","SOX9",1
"32385","SF1","STAR",1
"32386","SF1","SULT2A1",1
"32387","SF1","TCERG1",-1
"32388","SF1","U2AF2",1
"32389","SHOX","FGFR3",1
"32390","SHOX2","ACAN",1
"32391","SHOX2","NPPB",1
"32392","SIM2","BCL2",-1
"32393","SIM2","CASP3",1
"32394","SIM2","PRKN",1
"32395","SIN3A","E2F1",-1
"32396","SIN3A","KLK3",-1
"32397","SIRT1","ABCB1",1
"32398","SIRT1","ACAN",1
"32399","SIRT1","ADAMTS5",-1
"32400","SIRT1","CCAR2",-1
"32401","SIRT1","CCND1",-1
"32402","SIRT1","CDH1",-1
"32403","SIRT1","CDKN1A",-1
"32404","SIRT1","CFH",-1
"32405","SIRT1","CFLAR",1
"32406","SIRT1","COL10A1",-1
"32407","SIRT1","COL1A2",-1
"32408","SIRT1","CTNNB1",-1
"32409","SIRT1","DLL4",-1
"32410","SIRT1","EGLN1",-1
"32411","SIRT1","ESRRG",1
"32412","SIRT1","EZH2",-1
"32413","SIRT1","FOXP3",1
"32414","SIRT1","HBE1",-1
"32415","SIRT1","HIF1A",1
"32416","SIRT1","HSF1",1
"32417","SIRT1","HSPA4",1
"32418","SIRT1","HYOU1",1
"32419","SIRT1","ICAM1",-1
"32420","SIRT1","IL1B",1
"32421","SIRT1","LIN28A",1
"32422","SIRT1","MCL1",1
"32423","SIRT1","MMP9",-1
"32424","SIRT1","NBN",1
"32425","SIRT1","NDRG1",1
"32426","SIRT1","NOTCH1",-1
"32427","SIRT1","NQO1",-1
"32428","SIRT1","PAX6",-1
"32429","SIRT1","PER1",1
"32430","SIRT1","SELE",1
"32431","SIRT1","SHC1",1
"32432","SIRT1","TBX3",-1
"32433","SIRT1","TERT",1
"32434","SIRT1","TNF",1
"32435","SIRT1","TNFRSF10B",-1
"32436","SIRT1","TP73",1
"32437","SIRT1","WRN",-1
"32438","SIRT1","XPC",-1
"32439","SIX1","VEGFC",1
"32440","SKI","FHL2",1
"32441","SKI","MDM2",1
"32442","SKIL","ADAM12",-1
"32443","SLC2A4RG","SLC2A4",1
"32444","SMAD1","IBSP",1
"32445","SMAD1","TNFRSF11B",1
"32446","SMAD2","AHR",1
"32447","SMAD2","BCL2",1
"32448","SMAD2","GLI1",1
"32449","SMAD3","AHR",1
"32450","SMAD3","COL7A1",1
"32451","SMAD3","FSTL3",1
"32452","SMAD3","MXD1",1
"32453","SMAD3","VDR",1
"32454","SMAD3","ZFP36",1
"32455","SMAD4","AHR",1
"32456","SMAD4","BTRC",-1
"32457","SMAD4","COL7A1",1
"32458","SMAD4","DACH1",-1
"32459","SMAD4","EPO",1
"32460","SMAD4","FBXO32",1
"32461","SMAD4","HP",1
"32462","SMAD4","UCP2",1
"32463","SMAD4","ZFP36",1
"32464","SMAD7","CDKN2B",-1
"32465","SMAD7","HMOX1",-1
"32466","SMAD7","MET",1
"32467","SMAD7","TGFBR1",-1
"32468","SMARCA4","ABCG2",1
"32469","SMARCA4","CAD",1
"32470","SMARCA4","CCND1",-1
"32471","SMARCA4","CD44",-1
"32472","SMARCA4","CDH1",1
"32473","SMARCA4","CDKN1A",1
"32474","SMARCA4","CDKN2A",1
"32475","SMARCA4","FOS",-1
"32476","SMARCA4","MECOM",1
"32477","SMARCB1","CD44",-1
"32478","SMARCB1","CDKN2A",1
"32479","SNAI1","CXADR",-1
"32480","SNAI1","HBEGF",1
"32481","SNAI1","THBS1",-1
"32482","SNAI2","CD44",1
"32483","SNAI2","CXADR",-1
"32484","SNAI2","CXCR4",1
"32485","SNAI2","JAG1",1
"32486","SNAI2","LPAR2",-1
"32487","SNAI2","MMP17",-1
"32488","SNAI2","MMP9",1
"32489","SNAI2","POU5F1",1
"32490","SND1","AGTR1",1
"32491","SNW1","HES1",1
"32492","SNW1","RARB",1
"32493","SOX10","COL11A2",1
"32494","SOX17","HNF4A",1
"32495","SOX2","ABCC3",1
"32496","SOX2","ISL1",-1
"32497","SOX2","ITGA6",1
"32498","SOX2","L1TD1",1
"32499","SOX2","MKI67",-1
"32500","SOX2","MMP3",1
"32501","SOX2","PGA5",1
"32502","SOX2","PLAC1",-1
"32503","SOX2","POU4F2",-1
"32504","SOX2","RHO",-1
"32505","SOX2","SEMA6A",1
"32506","SOX2","TUBB3",-1
"32507","SOX2","VIM",1
"32508","SOX4","AGO1",1
"32509","SOX4","AXIN2",1
"32510","SOX4","DHX9",1
"32511","SOX4","DICER1",1
"32512","SOX4","HDAC8",1
"32513","SOX4","KMT2A",1
"32514","SOX4","NKX3-1",1
"32515","SOX6","CCNA2",-1
"32516","SOX6","CDK4",-1
"32517","SOX6","CDKN1A",1
"32518","SOX6","CTNNB1",-1
"32519","SOX6","TP53",1
"32520","SOX9","CDK4",1
"32521","SOX9","DCC",1
"32522","SOX9","DCT",1
"32523","SOX9","KLF4",1
"32524","SOX9","MITF",1
"32525","SOX9","POU3F2",-1
"32526","SOX9","PRAME",-1
"32527","SOX9","SHH",1
"32528","SOX9","TYR",1
"32529","SP1","ACAN",1
"32530","SP1","ADAM10",1
"32531","SP1","ADAM23",1
"32532","SP1","ADH6",1
"32533","SP1","ADRA1A",1
"32534","SP1","ADRA2B",1
"32535","SP1","GRK2",1
"32536","SP1","AGT",1
"32537","SP1","APAF1",1
"32538","SP1","APLNR",1
"32539","SP1","AREG",1
"32540","SP1","ARF6",1
"32541","SP1","ATP2A3",1
"32542","SP1","BACE2",1
"32543","SP1","BDKRB1",1
"32544","SP1","C4A",1
"32545","SP1","CBFB",1
"32546","SP1","CCL5",1
"32547","SP1","CD163",1
"32548","SP1","CD1D",1
"32549","SP1","CD83",1
"32550","SP1","COL18A1",1
"32551","SP1","CXADR",1
"32552","SP1","CYP7A1",1
"32553","SP1","DDB1",1
"32554","SP1","DDB2",1
"32555","SP1","DHCR24",1
"32556","SP1","ELF4",1
"32557","SP1","FBP1",1
"32558","SP1","FGFR3",1
"32559","SP1","GH2",1
"32560","SP1","GM2A",1
"32561","SP1","GSPT1",1
"32562","SP1","HCN2",1
"32563","SP1","HCN4",1
"32564","SP1","HDAC4",1
"32565","SP1","HLA-G",1
"32566","SP1","HOXB7",1
"32567","SP1","HSD17B1",1
"32568","SP1","HTR1A",1
"32569","SP1","HYAL1",-1
"32570","SP1","ID4",-1
"32571","SP1","IL2RB",1
"32572","SP1","IMPDH2",1
"32573","SP1","IRF5",1
"32574","SP1","ISG20",1
"32575","SP1","KRT19",1
"32576","SP1","KRT5",1
"32577","SP1","LSP1",1
"32578","SP1","MAT2B",1
"32579","SP1","MCTS1",1
"32580","SP1","MME",1
"32581","SP1","MMRN1",1
"32582","SP1","MNDA",1
"32583","SP1","MPG",1
"32584","SP1","MTA1",1
"32585","SP1","MUC6",1
"32586","SP1","NDUFV1",1
"32587","SP1","NFKB2",1
"32588","SP1","NOS1",1
"32589","SP1","NR4A1",1
"32590","SP1","P4HA1",1
"32591","SP1","PDE6A",1
"32592","SP1","PDE6B",1
"32593","SP1","PDHA1",1
"32594","SP1","PDIA2",1
"32595","SP1","PELO",1
"32596","SP1","PLAA",1
"32597","SP1","POLD2",1
"32598","SP1","POLE2",1
"32599","SP1","PPL",1
"32600","SP1","PRM1",1
"32601","SP1","RECQL4",1
"32602","SP1","RORA",1
"32603","SP1","SCNN1B",1
"32604","SP1","SGPL1",1
"32605","SP1","SLC25A20",1
"32606","SP1","SLC39A8",1
"32607","SP1","SLC7A5",1
"32608","SP1","SNAPC1",1
"32609","SP1","ST6GAL1",1
"32610","SP1","TF",1
"32611","SP1","TFPI2",1
"32612","SP1","TGM4",1
"32613","SP1","TICAM1",-1
"32614","SP1","TK1",1
"32615","SP1","TNFSF14",1
"32616","SP1","TNNI3",1
"32617","SP1","TYMP",1
"32618","SP1","UGCG",1
"32619","SP1","UGT2B15",1
"32620","SP1","USP7",1
"32621","SP1","WAS",1
"32622","SP1","WRN",1
"32623","SP1","YY1",1
"32624","SP100","ETS1",-1
"32625","SP2","CD14",1
"32626","SP2","DNMT3A",1
"32627","SP2","DNMT3B",1
"32628","SP2","HSD17B2",-1
"32629","SP3","ALOX12",1
"32630","SP3","BPI",1
"32631","SP3","CD14",1
"32632","SP3","CD83",1
"32633","SP3","CFTR",1
"32634","SP3","CYP17A1",1
"32635","SP3","CYP46A1",1
"32636","SP3","ERBB2",1
"32637","SP3","ETF1",-1
"32638","SP3","FBP1",1
"32639","SP3","FGFR3",1
"32640","SP3","HBEGF",1
"32641","SP3","HDAC4",1
"32642","SP3","HOXB7",1
"32643","SP3","ID4",-1
"32644","SP3","MSH6",1
"32645","SP3","MUC4",1
"32646","SP3","MUC6",1
"32647","SP3","NFKB1",1
"32648","SP3","RASSF1",1
"32649","SP3","RELA",1
"32650","SP3","RORA",1
"32651","SP3","SLC19A3",1
"32652","SP3","SLC1A3",1
"32653","SP3","TGM4",1
"32654","SP3","TIMP2",1
"32655","SP3","TYMP",1
"32656","SP3","YY1",1
"32657","SP4","ASS1",1
"32658","SP4","BIRC5",1
"32659","SP4","ERBB2",1
"32660","SP4","FGFR3",1
"32661","SP4","NFKB1",1
"32662","SP4","PDE6B",1
"32663","SP4","RELA",1
"32664","SP4","YY1",1
"32665","SPDEF","AGR2",1
"32666","SPDEF","MUC2",1
"32667","SPDEF","PLAUR",-1
"32668","SPDEF","SPINK4",1
"32669","SPEN","DMPK",1
"32670","SPI1","BPI",1
"32671","SPI1","CD163",1
"32672","SPI1","CD22",1
"32673","SPI1","CSF2RA",1
"32674","SPI1","ERAP2",1
"32675","SPI1","IL5",1
"32676","SPI1","MACROD1",-1
"32677","SPI1","MNDA",1
"32678","SPI1","MS4A1",1
"32679","SPI1","MSR1",1
"32680","SPI1","NSFL1C",1
"32681","SPI1","P2RY10",1
"32682","SPI1","PEBP1",1
"32683","SPI1","PRG2",1
"32684","SPI1","SCARB1",1
"32685","SPI1","SCARB2",1
"32686","SPI1","STAT3",1
"32687","STAT3","SPI1",1
"32688","SPI1","WAS",1
"32689","SPIB","IRF7",-1
"32690","SRCAP","KLK3",1
"32691","SRCAP","PCK2",1
"32692","AR","SREBF1",1
"32693","SREBF1","AR",-1
"32694","SREBF1","BCL2L1",-1
"32695","SREBF1","FAS",1
"32696","SREBF1","THRSP",1
"32697","SREBF2","ABCG5",-1
"32698","SREBF2","ABCG8",-1
"32699","SREBF2","FABP6",1
"32700","SREBF2","FAS",1
"32701","SREBF2","LIPC",1
"32702","SRF","ACTA1",1
"32703","SRF","CFTR",1
"32704","SRF","CREB1",-1
"32705","SRF","FOSL1",1
"32706","SRF","HMGXB4",1
"32707","SRF","KPNA1",1
"32708","SRF","KPNB1",1
"32709","SRF","LMO7",1
"32710","SRF","MMP14",1
"32711","SRF","MMP2",1
"32712","SRF","MYL9",1
"32713","SRF","PLAU",1
"32714","SRF","PLG",1
"32715","SRF","PRRX1",1
"32716","SRF","SAMD4A",1
"32717","SRF","SMN2",1
"32718","SRF","UBE2S",1
"32719","SRY","PROM1",1
"32720","STAT1","APP",1
"32721","STAT1","CCL3",1
"32722","STAT1","CCR1",1
"32723","STAT1","CD22",1
"32724","STAT1","CD40LG",1
"32725","STAT1","CEBPE",1
"32726","STAT1","CFTR",1
"32727","STAT1","CHAT",1
"32728","STAT1","CTSB",1
"32729","STAT1","CTSL",1
"32730","STAT1","EGFR",1
"32731","STAT1","FGFR3",-1
"32732","STAT1","HMOX1",1
"32733","STAT1","IL1R1",-1
"32734","STAT1","IL2RA",1
"32735","STAT1","KRT17",1
"32736","STAT1","NOX1",1
"32737","STAT1","NOX4",1
"32738","STAT1","NOX5",1
"32739","STAT1","PIM1",1
"32740","STAT1","PLSCR1",1
"32741","STAT1","STAT2",1
"32742","STAT2","STAT1",1
"32743","STAT1","TIMP1",1
"32744","STAT1","TLR3",1
"32745","TP53","STAT1",1
"32746","STAT1","TP53",1
"32747","STAT1","VIP",1
"32748","STAT2","PTGS2",1
"32749","STAT2","RCAN1",1
"32750","STAT2","SCARB2",1
"32751","STAT3","ABCA1",1
"32752","STAT3","AR",1
"32753","STAT3","CCND3",1
"32754","STAT3","CDH1",1
"32755","STAT3","CDK4",1
"32756","STAT3","CFB",1
"32757","STAT3","CFLAR",1
"32758","STAT3","CISH",1
"32759","STAT3","CSRP1",1
"32760","STAT3","CCN2",-1
"32761","STAT3","CCN1",1
"32762","STAT3","DDIT3",-1
"32763","STAT3","EPAS1",1
"32764","STAT3","F2R",1
"32765","STAT3","FAS",-1
"32766","STAT3","FGF1",-1
"32767","STAT3","FGL1",1
"32768","STAT3","FLT3",1
"32769","STAT3","GAST",1
"32770","STAT3","HMOX1",1
"32771","STAT3","HSPB1",1
"32772","STAT3","IFNAR1",1
"32773","STAT3","IFNG",1
"32774","STAT3","IL11",1
"32775","STAT3","IL2",1
"32776","STAT3","IL2RA",1
"32777","STAT3","JAK2",1
"32778","STAT3","LCAT",1
"32779","STAT3","LTBP1",-1
"32780","STAT3","MDC1",1
"32781","STAT3","MMP10",1
"32782","STAT3","MUC5B",1
"32783","STAT3","MYD88",1
"32784","STAT3","NLK",1
"32785","STAT3","NOX4",1
"32786","STAT3","NOX5",1
"32787","STAT3","NR2C2",1
"32788","STAT3","OAS1",-1
"32789","STAT3","PAX3",-1
"32790","STAT3","PSMB5",1
"32791","STAT3","S1PR1",1
"32792","STAT3","SHH",1
"32793","STAT3","STK11",1
"32794","STAT3","STS",1
"32795","STAT3","TNFRSF10B",-1
"32796","STAT3","TWIST2",1
"32797","STAT3","UCP2",-1
"32798","STAT3","VDR",-1
"32799","STAT3","VEGFB",1
"32800","STAT3","ZFP36",1
"32801","STAT4","NOX1",1
"32802","STAT4","NOX4",1
"32803","STAT4","PIM1",1
"32804","STAT4","SOCS3",-1
"32805","STAT5A","CEL",1
"32806","STAT5A","SP1",1
"32807","STAT5A","STK11",1
"32808","STAT5A","SUMO1",-1
"32809","STAT5B","BCL6",1
"32810","STAT5B","CEL",1
"32811","STAT5B","ESR2",1
"32812","STAT5B","IFNG",1
"32813","STAT6","ADRA2B",1
"32814","STAT6","ALOX12",1
"32815","STAT6","CYP2E1",1
"32816","STAT6","CYSLTR1",1
"32817","STAT6","DUSP1",1
"32818","STAT6","EGLN3",1
"32819","STAT6","FOS",1
"32820","STAT6","FOSB",1
"32821","STAT6","IL1R1",1
"32822","STAT6","IRF4",1
"32823","STAT6","OPRM1",1
"32824","STAT6","SIDT1",1
"32825","SUPT3H","NEDD4L",1
"32826","TAF1","LRIG2",1
"32827","TAF1","SRC",1
"32828","TAF4","ATF7",-1
"32829","TAF4","CDKN1A",1
"32830","TAF5","CDKN1A",1
"32831","TAL1","CD34",-1
"32832","TAL1","ERG",1
"32833","TAL1","KRT7",1
"32834","TAL1","MYCN",1
"32835","TBL1X","MYC",1
"32836","TBP","E2F1",1
"32837","TBP","FUS",-1
"32838","TBP","IGFBP4",1
"32839","TBP","IL6",-1
"32840","TBP","PPBP",1
"32841","TBR1","RELN",1
"32842","TBX20","FGF10",1
"32843","TBX21","CCR4",-1
"32844","TBX21","IL13",1
"32845","TBX21","NELFCD",1
"32846","TBX21","PTGDR2",-1
"32847","TBX5","CDKN2A",1
"32848","TBX5","ITGA9",1
"32849","TBX5","MYH6",1
"32850","TCF3","AICDA",1
"32851","TCF3","BBC3",-1
"32852","TCF3","CDK6",-1
"32853","TCF3","IL5RA",1
"32854","MYC","TCF3",1
